,LID,FORECLOSED
55612,208000000000.0,False
55613,107000000000.0,False
55614,227000000000.0,False
55615,456000000000.0,False
55616,592000000000.0,False
55617,324000000000.0,False
55618,141000000000.0,False
55619,457000000000.0,False
55620,595000000000.0,False
55621,433000000000.0,False
55622,143000000000.0,False
55623,380000000000.0,False
55624,773000000000.0,False
55625,279000000000.0,False
55626,886000000000.0,False
55627,681000000000.0,False
55628,612000000000.0,False
55629,835000000000.0,False
55630,975000000000.0,False
55631,309000000000.0,False
55632,369000000000.0,False
55633,699000000000.0,False
55634,293000000000.0,False
55635,735000000000.0,False
55636,828000000000.0,False
55637,755000000000.0,False
55638,251000000000.0,False
55639,897000000000.0,False
55640,890000000000.0,False
55641,841000000000.0,False
55642,224000000000.0,False
55643,819000000000.0,False
55644,864000000000.0,False
55645,522000000000.0,False
55646,857000000000.0,True
55647,603000000000.0,False
55648,616000000000.0,False
55649,823000000000.0,False
55650,352000000000.0,False
55651,396000000000.0,False
55652,546000000000.0,False
55653,833000000000.0,False
55654,812000000000.0,False
55655,422000000000.0,False
55656,363000000000.0,False
55657,174000000000.0,False
55658,168000000000.0,False
55659,665000000000.0,False
55660,962000000000.0,False
55661,183000000000.0,False
55662,363000000000.0,False
55663,153000000000.0,False
55664,258000000000.0,False
55665,922000000000.0,False
55666,206000000000.0,False
55667,819000000000.0,False
55668,402000000000.0,False
55669,780000000000.0,False
55670,207000000000.0,False
55671,875000000000.0,False
55672,515000000000.0,False
55673,449000000000.0,False
55674,356000000000.0,False
55675,158000000000.0,False
55676,719000000000.0,False
55677,672000000000.0,False
55678,468000000000.0,False
55679,626000000000.0,False
55680,296000000000.0,False
55681,233000000000.0,False
55682,211000000000.0,False
55683,519000000000.0,False
55684,453000000000.0,False
55685,199000000000.0,False
55686,755000000000.0,False
55687,719000000000.0,False
55688,327000000000.0,False
55689,798000000000.0,False
55690,598000000000.0,False
55691,195000000000.0,False
55692,979000000000.0,False
55693,388000000000.0,False
55694,502000000000.0,False
55695,138000000000.0,False
55696,238000000000.0,False
55697,977000000000.0,False
55698,629000000000.0,False
55699,513000000000.0,False
55700,592000000000.0,False
55701,808000000000.0,False
55702,370000000000.0,False
55703,333000000000.0,False
55704,852000000000.0,False
55705,189000000000.0,False
55706,566000000000.0,False
55707,953000000000.0,False
55708,842000000000.0,False
55709,496000000000.0,False
55710,508000000000.0,False
55711,221000000000.0,False
55712,193000000000.0,False
55713,981000000000.0,False
55714,998000000000.0,False
55715,201000000000.0,False
55716,858000000000.0,False
55717,636000000000.0,False
55718,314000000000.0,False
55719,153000000000.0,False
55720,562000000000.0,False
55721,925000000000.0,False
55722,157000000000.0,False
55723,368000000000.0,False
55724,676000000000.0,False
55725,310000000000.0,False
55726,264000000000.0,False
55727,648000000000.0,False
55728,507000000000.0,False
55729,597000000000.0,False
55730,214000000000.0,False
55731,729000000000.0,False
55732,653000000000.0,False
55733,686000000000.0,False
55734,148000000000.0,False
55735,118000000000.0,False
55736,757000000000.0,False
55737,480000000000.0,False
55738,551000000000.0,False
55739,124000000000.0,False
55740,670000000000.0,False
55741,533000000000.0,False
55742,729000000000.0,False
55743,672000000000.0,False
55744,538000000000.0,False
55745,550000000000.0,False
55746,581000000000.0,False
55747,184000000000.0,False
55748,492000000000.0,False
55749,417000000000.0,False
55750,369000000000.0,False
55751,876000000000.0,False
55752,484000000000.0,False
55753,990000000000.0,False
55754,241000000000.0,False
55755,982000000000.0,False
55756,924000000000.0,False
55757,955000000000.0,False
55758,196000000000.0,False
55759,783000000000.0,False
55760,139000000000.0,False
55761,804000000000.0,False
55762,431000000000.0,False
55763,149000000000.0,False
55764,914000000000.0,False
55765,671000000000.0,False
55766,891000000000.0,False
55767,778000000000.0,False
55768,934000000000.0,False
55769,520000000000.0,False
55770,615000000000.0,False
55771,683000000000.0,False
55772,317000000000.0,False
55773,952000000000.0,False
55774,587000000000.0,False
55775,561000000000.0,False
55776,722000000000.0,False
55777,854000000000.0,False
55778,298000000000.0,False
55779,149000000000.0,False
55780,988000000000.0,False
55781,352000000000.0,False
55782,127000000000.0,False
55783,450000000000.0,False
55784,718000000000.0,False
55785,983000000000.0,False
55786,124000000000.0,False
55787,371000000000.0,False
55788,843000000000.0,False
55789,951000000000.0,False
55790,634000000000.0,True
55791,212000000000.0,False
55792,815000000000.0,False
55793,609000000000.0,False
55794,808000000000.0,False
55795,870000000000.0,False
55796,863000000000.0,False
55797,598000000000.0,False
55798,958000000000.0,False
55799,840000000000.0,False
55800,339000000000.0,False
55801,459000000000.0,False
55802,529000000000.0,False
55803,971000000000.0,False
55804,482000000000.0,False
55805,376000000000.0,False
55806,862000000000.0,False
55807,466000000000.0,False
55808,124000000000.0,False
55809,743000000000.0,False
55810,733000000000.0,False
55811,917000000000.0,False
55812,837000000000.0,False
55813,367000000000.0,False
55814,504000000000.0,False
55815,112000000000.0,False
55816,245000000000.0,False
55817,353000000000.0,False
55818,574000000000.0,False
55819,830000000000.0,False
55820,458000000000.0,False
55821,197000000000.0,False
55822,736000000000.0,False
55823,951000000000.0,False
55824,899000000000.0,False
55825,856000000000.0,False
55826,527000000000.0,False
55827,734000000000.0,False
55828,571000000000.0,False
55829,133000000000.0,False
55830,431000000000.0,False
55831,161000000000.0,False
55832,167000000000.0,False
55833,825000000000.0,False
55834,861000000000.0,False
55835,215000000000.0,False
55836,447000000000.0,False
55837,547000000000.0,False
55838,624000000000.0,False
55839,655000000000.0,False
55840,145000000000.0,False
55841,169000000000.0,False
55842,182000000000.0,False
55843,729000000000.0,False
55844,717000000000.0,False
55845,277000000000.0,False
55846,956000000000.0,False
55847,159000000000.0,False
55848,296000000000.0,False
55849,720000000000.0,False
55850,125000000000.0,False
55851,293000000000.0,True
55852,484000000000.0,False
55853,675000000000.0,False
55854,844000000000.0,False
55855,455000000000.0,False
55856,187000000000.0,False
55857,332000000000.0,False
55858,244000000000.0,False
55859,879000000000.0,False
55860,122000000000.0,False
55861,598000000000.0,False
55862,564000000000.0,False
55863,144000000000.0,False
55864,169000000000.0,False
55865,468000000000.0,False
55866,344000000000.0,False
55867,286000000000.0,False
55868,684000000000.0,False
55869,189000000000.0,False
55870,649000000000.0,False
55871,396000000000.0,False
55872,734000000000.0,False
55873,273000000000.0,False
55874,960000000000.0,False
55875,869000000000.0,False
55876,706000000000.0,False
55877,521000000000.0,False
55878,354000000000.0,False
55879,306000000000.0,False
55880,634000000000.0,False
55881,632000000000.0,False
55882,908000000000.0,False
55883,745000000000.0,False
55884,786000000000.0,False
55885,705000000000.0,False
55886,379000000000.0,False
55887,177000000000.0,False
55888,488000000000.0,False
55889,617000000000.0,False
55890,120000000000.0,False
55891,790000000000.0,False
55892,908000000000.0,False
55893,369000000000.0,False
55894,679000000000.0,False
55895,586000000000.0,False
55896,336000000000.0,False
55897,647000000000.0,False
55898,845000000000.0,False
55899,446000000000.0,False
55900,275000000000.0,False
55901,549000000000.0,True
55902,230000000000.0,False
55903,824000000000.0,False
55904,990000000000.0,True
55905,252000000000.0,False
55906,766000000000.0,False
55907,747000000000.0,False
55908,317000000000.0,True
55909,943000000000.0,False
55910,496000000000.0,False
55911,575000000000.0,False
55912,559000000000.0,False
55913,529000000000.0,False
55914,693000000000.0,False
55915,330000000000.0,False
55916,231000000000.0,False
55917,187000000000.0,False
55918,743000000000.0,False
55919,161000000000.0,False
55920,564000000000.0,False
55921,529000000000.0,False
55922,625000000000.0,False
55923,434000000000.0,False
55924,246000000000.0,False
55925,840000000000.0,False
55926,860000000000.0,False
55927,519000000000.0,False
55928,650000000000.0,False
55929,267000000000.0,False
55930,104000000000.0,False
55931,657000000000.0,False
55932,473000000000.0,False
55933,209000000000.0,False
55934,267000000000.0,False
55935,963000000000.0,False
55936,829000000000.0,False
55937,614000000000.0,False
55938,924000000000.0,False
55939,533000000000.0,False
55940,418000000000.0,False
55941,472000000000.0,False
55942,986000000000.0,False
55943,129000000000.0,False
55944,541000000000.0,False
55945,242000000000.0,False
55946,908000000000.0,False
55947,385000000000.0,False
55948,184000000000.0,False
55949,929000000000.0,False
55950,250000000000.0,True
55951,907000000000.0,False
55952,294000000000.0,False
55953,992000000000.0,False
55954,797000000000.0,False
55955,106000000000.0,False
55956,945000000000.0,False
55957,304000000000.0,False
55958,557000000000.0,False
55959,286000000000.0,False
55960,422000000000.0,False
55961,654000000000.0,False
55962,828000000000.0,False
55963,712000000000.0,False
55964,873000000000.0,False
55965,587000000000.0,False
55966,657000000000.0,False
55967,234000000000.0,False
55968,564000000000.0,False
55969,532000000000.0,False
55970,567000000000.0,False
55971,978000000000.0,False
55972,204000000000.0,False
55973,769000000000.0,False
55974,539000000000.0,False
55975,458000000000.0,False
55976,318000000000.0,False
55977,941000000000.0,False
55978,231000000000.0,False
55979,451000000000.0,False
55980,131000000000.0,False
55981,712000000000.0,False
55982,692000000000.0,False
55983,473000000000.0,False
55984,452000000000.0,False
55985,950000000000.0,False
55986,419000000000.0,False
55987,867000000000.0,False
55988,677000000000.0,False
55989,124000000000.0,False
55990,227000000000.0,False
55991,299000000000.0,False
55992,231000000000.0,False
55993,949000000000.0,False
55994,290000000000.0,False
55995,116000000000.0,False
55996,780000000000.0,False
55997,437000000000.0,False
55998,997000000000.0,False
55999,537000000000.0,False
56000,600000000000.0,False
56001,378000000000.0,False
56002,138000000000.0,False
56003,457000000000.0,False
56004,641000000000.0,False
56005,883000000000.0,False
56006,767000000000.0,False
56007,516000000000.0,False
56008,153000000000.0,False
56009,916000000000.0,False
56010,145000000000.0,False
56011,714000000000.0,False
56012,870000000000.0,False
56013,296000000000.0,False
56014,187000000000.0,False
56015,378000000000.0,False
56016,844000000000.0,False
56017,901000000000.0,False
56018,542000000000.0,False
56019,250000000000.0,False
56020,220000000000.0,False
56021,619000000000.0,False
56022,710000000000.0,False
56023,602000000000.0,False
56024,704000000000.0,False
56025,913000000000.0,False
56026,523000000000.0,False
56027,567000000000.0,False
56028,780000000000.0,False
56029,278000000000.0,False
56030,686000000000.0,False
56031,293000000000.0,False
56032,149000000000.0,False
56033,308000000000.0,False
56034,898000000000.0,False
56035,833000000000.0,False
56036,784000000000.0,False
56037,962000000000.0,False
56038,310000000000.0,False
56039,974000000000.0,False
56040,656000000000.0,False
56041,496000000000.0,False
56042,766000000000.0,False
56043,285000000000.0,False
56044,733000000000.0,False
56045,985000000000.0,False
56046,826000000000.0,False
56047,776000000000.0,False
56048,207000000000.0,False
56049,109000000000.0,False
56050,729000000000.0,False
56051,429000000000.0,False
56052,362000000000.0,False
56053,425000000000.0,False
56054,701000000000.0,False
56055,1000000000000.0,False
56056,353000000000.0,False
56057,158000000000.0,False
56058,661000000000.0,False
56059,270000000000.0,False
56060,985000000000.0,False
56061,335000000000.0,False
56062,205000000000.0,False
56063,731000000000.0,False
56064,641000000000.0,False
56065,361000000000.0,False
56066,996000000000.0,False
56067,556000000000.0,False
56068,952000000000.0,False
56069,974000000000.0,False
56070,476000000000.0,False
56071,745000000000.0,False
56072,858000000000.0,False
56073,977000000000.0,False
56074,434000000000.0,False
56075,420000000000.0,False
56076,370000000000.0,False
56077,257000000000.0,False
56078,560000000000.0,False
56079,223000000000.0,False
56080,209000000000.0,False
56081,757000000000.0,False
56082,542000000000.0,False
56083,987000000000.0,False
56084,407000000000.0,False
56085,276000000000.0,False
56086,401000000000.0,True
56087,928000000000.0,False
56088,203000000000.0,False
56089,962000000000.0,False
56090,987000000000.0,False
56091,687000000000.0,False
56092,992000000000.0,False
56093,337000000000.0,False
56094,576000000000.0,False
56095,631000000000.0,False
56096,696000000000.0,False
56097,612000000000.0,False
56098,742000000000.0,False
56099,127000000000.0,False
56100,894000000000.0,False
56101,321000000000.0,False
56102,740000000000.0,False
56103,576000000000.0,False
56104,527000000000.0,False
56105,595000000000.0,False
56106,847000000000.0,False
56107,838000000000.0,False
56108,824000000000.0,False
56109,510000000000.0,False
56110,239000000000.0,False
56111,117000000000.0,False
56112,743000000000.0,False
56113,462000000000.0,False
56114,359000000000.0,False
56115,724000000000.0,False
56116,979000000000.0,False
56117,557000000000.0,False
56118,236000000000.0,False
56119,738000000000.0,False
56120,608000000000.0,False
56121,233000000000.0,False
56122,712000000000.0,False
56123,302000000000.0,False
56124,821000000000.0,False
56125,924000000000.0,False
56126,615000000000.0,False
56127,157000000000.0,False
56128,501000000000.0,False
56129,431000000000.0,False
56130,839000000000.0,False
56131,372000000000.0,False
56132,641000000000.0,False
56133,395000000000.0,False
56134,521000000000.0,False
56135,131000000000.0,False
56136,442000000000.0,False
56137,816000000000.0,False
56138,452000000000.0,False
56139,951000000000.0,False
56140,601000000000.0,False
56141,270000000000.0,False
56142,280000000000.0,False
56143,148000000000.0,False
56144,584000000000.0,False
56145,643000000000.0,False
56146,528000000000.0,False
56147,255000000000.0,False
56148,267000000000.0,False
56149,731000000000.0,False
56150,867000000000.0,False
56151,687000000000.0,False
56152,451000000000.0,False
56153,520000000000.0,False
56154,458000000000.0,False
56155,726000000000.0,False
56156,347000000000.0,False
56157,676000000000.0,False
56158,374000000000.0,False
56159,587000000000.0,False
56160,798000000000.0,False
56161,431000000000.0,False
56162,441000000000.0,False
56163,155000000000.0,False
56164,791000000000.0,False
56165,881000000000.0,False
56166,877000000000.0,False
56167,694000000000.0,False
56168,241000000000.0,False
56169,669000000000.0,False
56170,928000000000.0,False
56171,346000000000.0,False
56172,682000000000.0,False
56173,267000000000.0,False
56174,236000000000.0,False
56175,322000000000.0,False
56176,901000000000.0,False
56177,860000000000.0,False
56178,125000000000.0,False
56179,443000000000.0,False
56180,948000000000.0,False
56181,247000000000.0,False
56182,820000000000.0,False
56183,615000000000.0,False
56184,897000000000.0,False
56185,156000000000.0,False
56186,288000000000.0,False
56187,850000000000.0,False
56188,317000000000.0,False
56189,330000000000.0,True
56190,190000000000.0,False
56191,440000000000.0,False
56192,515000000000.0,False
56193,858000000000.0,False
56194,392000000000.0,False
56195,308000000000.0,False
56196,167000000000.0,False
56197,797000000000.0,False
56198,822000000000.0,False
56199,976000000000.0,False
56200,183000000000.0,False
56201,570000000000.0,False
56202,846000000000.0,False
56203,648000000000.0,False
56204,858000000000.0,True
56205,212000000000.0,False
56206,874000000000.0,False
56207,803000000000.0,False
56208,904000000000.0,False
56209,576000000000.0,False
56210,842000000000.0,False
56211,333000000000.0,False
56212,435000000000.0,False
56213,250000000000.0,False
56214,644000000000.0,False
56215,507000000000.0,False
56216,890000000000.0,True
56217,297000000000.0,False
56218,366000000000.0,False
56219,910000000000.0,False
56220,964000000000.0,False
56221,850000000000.0,False
56222,453000000000.0,False
56223,276000000000.0,False
56224,677000000000.0,False
56225,681000000000.0,False
56226,573000000000.0,False
56227,530000000000.0,False
56228,633000000000.0,False
56229,271000000000.0,False
56230,744000000000.0,False
56231,676000000000.0,False
56232,183000000000.0,False
56233,929000000000.0,False
56234,364000000000.0,False
56235,881000000000.0,False
56236,992000000000.0,False
56237,560000000000.0,False
56238,570000000000.0,False
56239,738000000000.0,False
56240,336000000000.0,False
56241,998000000000.0,False
56242,767000000000.0,False
56243,691000000000.0,False
56244,321000000000.0,False
56245,888000000000.0,False
56246,748000000000.0,False
56247,834000000000.0,False
56248,576000000000.0,False
56249,333000000000.0,False
56250,538000000000.0,False
56251,347000000000.0,False
56252,616000000000.0,False
56253,851000000000.0,False
56254,626000000000.0,False
56255,756000000000.0,False
56256,131000000000.0,False
56257,743000000000.0,False
56258,714000000000.0,False
56259,176000000000.0,False
56260,591000000000.0,False
56261,827000000000.0,False
56262,109000000000.0,False
56263,942000000000.0,False
56264,842000000000.0,False
56265,367000000000.0,False
56266,547000000000.0,False
56267,642000000000.0,False
56268,705000000000.0,False
56269,560000000000.0,False
56270,655000000000.0,False
56271,887000000000.0,False
56272,481000000000.0,False
56273,919000000000.0,False
56274,438000000000.0,False
56275,540000000000.0,False
56276,914000000000.0,False
56277,391000000000.0,False
56278,153000000000.0,False
56279,932000000000.0,False
56280,322000000000.0,False
56281,224000000000.0,False
56282,562000000000.0,False
56283,673000000000.0,False
56284,943000000000.0,False
56285,705000000000.0,False
56286,764000000000.0,False
56287,769000000000.0,False
56288,249000000000.0,False
56289,1000000000000.0,False
56290,794000000000.0,False
56291,842000000000.0,False
56292,611000000000.0,False
56293,520000000000.0,False
56294,165000000000.0,False
56295,919000000000.0,False
56296,405000000000.0,False
56297,923000000000.0,False
56298,210000000000.0,False
56299,495000000000.0,False
56300,947000000000.0,False
56301,250000000000.0,False
56302,264000000000.0,False
56303,869000000000.0,False
56304,863000000000.0,False
56305,143000000000.0,False
56306,680000000000.0,False
56307,199000000000.0,False
56308,801000000000.0,False
56309,727000000000.0,False
56310,532000000000.0,False
56311,232000000000.0,False
56312,462000000000.0,False
56313,766000000000.0,False
56314,365000000000.0,False
56315,194000000000.0,False
56316,113000000000.0,False
56317,461000000000.0,False
56318,301000000000.0,False
56319,167000000000.0,False
56320,636000000000.0,False
56321,244000000000.0,False
56322,886000000000.0,False
56323,476000000000.0,False
56324,111000000000.0,False
56325,914000000000.0,False
56326,371000000000.0,False
56327,176000000000.0,False
56328,550000000000.0,False
56329,964000000000.0,False
56330,411000000000.0,False
56331,400000000000.0,False
56332,853000000000.0,False
56333,869000000000.0,False
56334,217000000000.0,False
56335,308000000000.0,False
56336,687000000000.0,False
56337,784000000000.0,False
56338,485000000000.0,False
56339,380000000000.0,False
56340,340000000000.0,False
56341,234000000000.0,False
56342,950000000000.0,False
56343,287000000000.0,False
56344,211000000000.0,False
56345,387000000000.0,False
56346,712000000000.0,False
56347,377000000000.0,False
56348,342000000000.0,False
56349,660000000000.0,False
56350,726000000000.0,False
56351,593000000000.0,False
56352,981000000000.0,False
56353,898000000000.0,False
56354,564000000000.0,False
56355,647000000000.0,False
56356,975000000000.0,False
56357,541000000000.0,False
56358,285000000000.0,False
56359,333000000000.0,False
56360,720000000000.0,False
56361,353000000000.0,False
56362,958000000000.0,False
56363,535000000000.0,False
56364,215000000000.0,False
56365,117000000000.0,False
56366,934000000000.0,False
56367,987000000000.0,False
56368,769000000000.0,False
56369,770000000000.0,False
56370,136000000000.0,False
56371,238000000000.0,False
56372,349000000000.0,False
56373,737000000000.0,False
56374,798000000000.0,False
56375,388000000000.0,False
56376,171000000000.0,False
56377,275000000000.0,False
56378,961000000000.0,False
56379,662000000000.0,False
56380,811000000000.0,False
56381,708000000000.0,False
56382,632000000000.0,False
56383,226000000000.0,False
56384,184000000000.0,False
56385,370000000000.0,False
56386,530000000000.0,False
56387,507000000000.0,False
56388,507000000000.0,False
56389,779000000000.0,False
56390,790000000000.0,False
56391,467000000000.0,False
56392,146000000000.0,False
56393,922000000000.0,False
56394,880000000000.0,False
56395,916000000000.0,False
56396,913000000000.0,False
56397,740000000000.0,False
56398,201000000000.0,False
56399,411000000000.0,False
56400,366000000000.0,False
56401,459000000000.0,False
56402,462000000000.0,False
56403,306000000000.0,False
56404,880000000000.0,False
56405,936000000000.0,False
56406,866000000000.0,False
56407,618000000000.0,False
56408,148000000000.0,False
56409,474000000000.0,False
56410,463000000000.0,False
56411,514000000000.0,False
56412,784000000000.0,False
56413,690000000000.0,False
56414,709000000000.0,False
56415,783000000000.0,False
56416,771000000000.0,False
56417,860000000000.0,False
56418,693000000000.0,False
56419,342000000000.0,False
56420,301000000000.0,False
56421,153000000000.0,False
56422,221000000000.0,False
56423,231000000000.0,False
56424,458000000000.0,False
56425,766000000000.0,False
56426,437000000000.0,False
56427,993000000000.0,False
56428,720000000000.0,False
56429,729000000000.0,False
56430,829000000000.0,False
56431,191000000000.0,False
56432,897000000000.0,False
56433,993000000000.0,False
56434,375000000000.0,False
56435,210000000000.0,False
56436,594000000000.0,False
56437,948000000000.0,False
56438,219000000000.0,False
56439,479000000000.0,False
56440,572000000000.0,False
56441,567000000000.0,False
56442,467000000000.0,False
56443,825000000000.0,False
56444,517000000000.0,False
56445,778000000000.0,False
56446,126000000000.0,False
56447,704000000000.0,False
56448,245000000000.0,False
56449,417000000000.0,False
56450,243000000000.0,False
56451,857000000000.0,False
56452,833000000000.0,False
56453,113000000000.0,False
56454,547000000000.0,False
56455,173000000000.0,False
56456,116000000000.0,False
56457,507000000000.0,False
56458,698000000000.0,False
56459,134000000000.0,False
56460,129000000000.0,False
56461,336000000000.0,False
56462,599000000000.0,True
56463,139000000000.0,False
56464,606000000000.0,False
56465,334000000000.0,False
56466,232000000000.0,False
56467,671000000000.0,False
56468,705000000000.0,False
56469,332000000000.0,False
56470,975000000000.0,False
56471,259000000000.0,False
56472,564000000000.0,False
56473,981000000000.0,False
56474,387000000000.0,False
56475,787000000000.0,False
56476,579000000000.0,False
56477,875000000000.0,False
56478,172000000000.0,False
56479,377000000000.0,False
56480,568000000000.0,False
56481,534000000000.0,False
56482,408000000000.0,False
56483,508000000000.0,False
56484,965000000000.0,False
56485,393000000000.0,False
56486,800000000000.0,False
56487,263000000000.0,False
56488,943000000000.0,False
56489,332000000000.0,False
56490,384000000000.0,False
56491,386000000000.0,False
56492,100000000000.0,False
56493,546000000000.0,False
56494,824000000000.0,False
56495,702000000000.0,False
56496,712000000000.0,False
56497,694000000000.0,False
56498,149000000000.0,False
56499,235000000000.0,False
56500,742000000000.0,False
56501,871000000000.0,False
56502,763000000000.0,False
56503,666000000000.0,False
56504,379000000000.0,False
56505,288000000000.0,False
56506,829000000000.0,False
56507,934000000000.0,False
56508,885000000000.0,False
56509,590000000000.0,False
56510,684000000000.0,False
56511,380000000000.0,False
56512,648000000000.0,False
56513,146000000000.0,False
56514,941000000000.0,False
56515,442000000000.0,False
56516,190000000000.0,False
56517,394000000000.0,False
56518,548000000000.0,False
56519,718000000000.0,False
56520,961000000000.0,False
56521,450000000000.0,False
56522,102000000000.0,False
56523,678000000000.0,False
56524,216000000000.0,False
56525,224000000000.0,False
56526,104000000000.0,False
56527,730000000000.0,False
56528,530000000000.0,False
56529,779000000000.0,False
56530,131000000000.0,False
56531,280000000000.0,False
56532,288000000000.0,False
56533,896000000000.0,False
56534,717000000000.0,False
56535,963000000000.0,False
56536,558000000000.0,False
56537,789000000000.0,True
56538,957000000000.0,False
56539,936000000000.0,False
56540,779000000000.0,False
56541,383000000000.0,False
56542,919000000000.0,False
56543,681000000000.0,False
56544,395000000000.0,False
56545,267000000000.0,False
56546,521000000000.0,False
56547,307000000000.0,False
56548,716000000000.0,False
56549,855000000000.0,False
56550,932000000000.0,False
56551,667000000000.0,False
56552,709000000000.0,False
56553,681000000000.0,False
56554,996000000000.0,False
56555,342000000000.0,False
56556,644000000000.0,False
56557,984000000000.0,False
56558,786000000000.0,False
56559,855000000000.0,False
56560,862000000000.0,False
56561,976000000000.0,False
56562,346000000000.0,False
56563,151000000000.0,False
56564,473000000000.0,False
56565,572000000000.0,False
56566,122000000000.0,False
56567,618000000000.0,False
56568,476000000000.0,False
56569,150000000000.0,False
56570,763000000000.0,False
56571,925000000000.0,False
56572,821000000000.0,False
56573,851000000000.0,False
56574,151000000000.0,False
56575,263000000000.0,False
56576,765000000000.0,False
56577,313000000000.0,False
56578,888000000000.0,False
56579,242000000000.0,False
56580,663000000000.0,False
56581,465000000000.0,False
56582,620000000000.0,False
56583,653000000000.0,False
56584,525000000000.0,False
56585,984000000000.0,False
56586,995000000000.0,False
56587,919000000000.0,False
56588,260000000000.0,False
56589,338000000000.0,False
56590,525000000000.0,False
56591,189000000000.0,False
56592,464000000000.0,False
56593,797000000000.0,False
56594,240000000000.0,False
56595,256000000000.0,False
56596,951000000000.0,False
56597,364000000000.0,False
56598,931000000000.0,False
56599,204000000000.0,False
56600,935000000000.0,False
56601,667000000000.0,False
56602,619000000000.0,False
56603,944000000000.0,False
56604,553000000000.0,False
56605,754000000000.0,False
56606,848000000000.0,False
56607,825000000000.0,False
56608,347000000000.0,False
56609,588000000000.0,False
56610,297000000000.0,False
56611,666000000000.0,False
56612,519000000000.0,False
56613,323000000000.0,False
56614,907000000000.0,False
56615,556000000000.0,False
56616,163000000000.0,False
56617,555000000000.0,False
56618,567000000000.0,False
56619,302000000000.0,False
56620,172000000000.0,False
56621,517000000000.0,False
56622,897000000000.0,False
56623,650000000000.0,False
56624,354000000000.0,False
56625,379000000000.0,False
56626,973000000000.0,False
56627,959000000000.0,False
56628,590000000000.0,False
56629,982000000000.0,False
56630,721000000000.0,False
56631,687000000000.0,False
56632,742000000000.0,False
56633,435000000000.0,False
56634,886000000000.0,False
56635,281000000000.0,False
56636,851000000000.0,False
56637,304000000000.0,False
56638,578000000000.0,False
56639,216000000000.0,False
56640,352000000000.0,False
56641,741000000000.0,False
56642,552000000000.0,False
56643,276000000000.0,True
56644,267000000000.0,False
56645,506000000000.0,False
56646,783000000000.0,False
56647,981000000000.0,False
56648,124000000000.0,False
56649,901000000000.0,False
56650,849000000000.0,False
56651,984000000000.0,False
56652,770000000000.0,False
56653,253000000000.0,False
56654,982000000000.0,False
56655,746000000000.0,False
56656,923000000000.0,False
56657,620000000000.0,False
56658,275000000000.0,False
56659,911000000000.0,False
56660,992000000000.0,False
56661,841000000000.0,False
56662,218000000000.0,False
56663,121000000000.0,False
56664,421000000000.0,False
56665,524000000000.0,False
56666,392000000000.0,False
56667,273000000000.0,False
56668,411000000000.0,False
56669,691000000000.0,False
56670,252000000000.0,False
56671,591000000000.0,False
56672,945000000000.0,False
56673,736000000000.0,False
56674,544000000000.0,False
56675,643000000000.0,False
56676,674000000000.0,False
56677,892000000000.0,False
56678,790000000000.0,False
56679,840000000000.0,False
56680,824000000000.0,False
56681,818000000000.0,False
56682,596000000000.0,False
56683,574000000000.0,False
56684,975000000000.0,False
56685,298000000000.0,False
56686,625000000000.0,False
56687,177000000000.0,False
56688,913000000000.0,False
56689,866000000000.0,False
56690,327000000000.0,False
56691,414000000000.0,False
56692,378000000000.0,False
56693,306000000000.0,False
56694,484000000000.0,False
56695,754000000000.0,False
56696,168000000000.0,False
56697,467000000000.0,False
56698,847000000000.0,False
56699,865000000000.0,False
56700,905000000000.0,False
56701,419000000000.0,False
56702,423000000000.0,False
56703,969000000000.0,False
56704,896000000000.0,False
56705,960000000000.0,False
56706,118000000000.0,False
56707,873000000000.0,False
56708,771000000000.0,False
56709,569000000000.0,False
56710,699000000000.0,False
56711,317000000000.0,False
56712,432000000000.0,False
56713,141000000000.0,False
56714,501000000000.0,False
56715,432000000000.0,False
56716,337000000000.0,False
56717,505000000000.0,False
56718,961000000000.0,False
56719,689000000000.0,False
56720,408000000000.0,False
56721,638000000000.0,False
56722,594000000000.0,False
56723,104000000000.0,False
56724,448000000000.0,False
56725,908000000000.0,False
56726,907000000000.0,False
56727,587000000000.0,False
56728,796000000000.0,False
56729,648000000000.0,False
56730,899000000000.0,False
56731,785000000000.0,False
56732,838000000000.0,False
56733,898000000000.0,False
56734,149000000000.0,False
56735,209000000000.0,False
56736,349000000000.0,False
56737,914000000000.0,False
56738,842000000000.0,False
56739,864000000000.0,False
56740,795000000000.0,False
56741,812000000000.0,False
56742,509000000000.0,False
56743,385000000000.0,False
56744,379000000000.0,False
56745,198000000000.0,False
56746,168000000000.0,False
56747,469000000000.0,False
56748,137000000000.0,False
56749,295000000000.0,False
56750,983000000000.0,False
56751,985000000000.0,False
56752,803000000000.0,False
56753,224000000000.0,False
56754,714000000000.0,False
56755,793000000000.0,False
56756,146000000000.0,False
56757,935000000000.0,False
56758,615000000000.0,False
56759,486000000000.0,False
56760,675000000000.0,False
56761,639000000000.0,False
56762,138000000000.0,False
56763,957000000000.0,False
56764,834000000000.0,False
56765,584000000000.0,False
56766,409000000000.0,False
56767,443000000000.0,False
56768,415000000000.0,False
56769,909000000000.0,False
56770,876000000000.0,False
56771,785000000000.0,False
56772,899000000000.0,False
56773,123000000000.0,False
56774,649000000000.0,False
56775,909000000000.0,False
56776,557000000000.0,False
